0	pls, go, ahead, with, watt, i, just, wanted, to, be, sure, do, have, a, great, weekend, abiola
0	did, i, forget, to, tell, you, i, want, you, i, need, you, i, crave, you, but, most, of, all, i, love, you, my, sweet, arabian, steed, mmmmmm, yummy
0	who, are, you, seeing
0	great, i, hope, you, like, your, man, well, endowed, i, am, ltgt, inch
0	no, callsmessagesmissed, call
0	didnt, you, get, hep, b, immunisation, in, nigeria
0	fair, enough, anything, going, on
0	yeah, hopefully, if, tyler, cant, do, it, i, could, maybe, ask, around, a, bit
0	u, dont, know, how, stubborn, i, am, i, didnt, even, want, to, go, to, the, hospital, i, kept, telling, mark, im, not, a, weak, sucker, hospital, are, for, weak, sucker
0	what, you, thinked, about, me, first, time, you, saw, me, in, class
0	a, gram, usually, run, like, ltgt, a, half, eighth, is, smarter, though, and, get, you, almost, a, whole, second, gram, for, ltgt
0	k, fyi, x, ha, a, ride, early, tomorrow, morning, but, he, crashing, at, our, place, tonight
0	wow, i, never, realized, that, you, were, so, embarassed, by, your, accomodations, i, thought, you, liked, it, since, i, wa, doing, the, best, i, could, and, you, always, seemed, so, happy, about, the, cave, im, sorry, i, didnt, and, dont, have, more, to, give, im, sorry, i, offered, im, sorry, your, room, wa, so, embarassing
0	do, you, know, what, mallika, sherawat, did, yesterday, find, out, now, lturlgt
0	sorry, ill, call, later, in, meeting
0	tell, where, you, reached
0	yesgauti, and, sehwag, out, of, odi, series
0	your, gonna, have, to, pick, up, a, burger, for, yourself, on, your, way, home, i, cant, even, move, pain, is, killing, me
0	ha, ha, ha, good, joke, girl, are, situation, seeker
0	it, a, part, of, checking, iq
0	sorry, my, roommate, took, forever, it, ok, if, i, come, by, now
0	ok, lar, i, double, check, wif, da, hair, dresser, already, he, said, wun, cut, v, short, he, said, will, cut, until, i, look, nice
0	today, is, song, dedicated, day, which, song, will, u, dedicate, for, me, send, this, to, all, ur, valuable, frnds, but, first, rply, me
0	i, plane, to, give, on, this, month, end
0	wah, lucky, man, then, can, save, money, hee
0	finished, class, where, are, you
0	hi, babe, im, at, home, now, wanna, do, something, xx
0	kkwhere, are, youhow, did, you, performed
0	u, can, call, me, now
0	i, am, waiting, machan, call, me, once, you, free
0	thats, cool, i, am, a, gentleman, and, will, treat, you, with, dignity, and, respect
0	i, like, you, people, very, much, but, am, very, shy, pa
0	doe, not, operate, after, ltgt, or, what
0	it, not, the, same, here, still, looking, for, a, job, how, much, do, ta, earn, there
0	sorry, ill, call, later
0	k, did, you, call, me, just, now, ah
0	ok, i, am, on, the, way, to, home, hi, hi
0	you, will, be, in, the, place, of, that, man
0	yup, next, stop
0	i, call, you, later, dont, have, network, if, urgnt, sm, me
0	for, real, when, u, getting, on, yo, i, only, need, more, ticket, and, one, more, jacket, and, im, done, i, already, used, all, my, multis
0	yes, i, started, to, send, request, to, make, it, but, pain, came, back, so, im, back, in, bed, double, coin, at, the, factory, too, i, gotta, cash, in, all, my, nitros
0	im, really, not, up, to, it, still, tonight, babe
0	ela, kanoil, download, come, wen, ur, free
0	yeah, do, dont, stand, to, close, tho, youll, catch, something
0	sorry, to, be, a, pain, is, it, ok, if, we, meet, another, night, i, spent, late, afternoon, in, casualty, and, that, mean, i, havent, done, any, of, y, stuffmoro, and, that, includes, all, my, time, sheet, and, that, sorry
0	smile, in, pleasure, smile, in, pain, smile, when, trouble, pours, like, rain, smile, when, sum, hurt, u, smile, becoz, someone, still, love, to, see, u, smiling
0	havent, planning, to, buy, later, i, check, already, lido, only, got, show, in, e, afternoon, u, finish, work, already
0	watching, telugu, moviewat, abt, u
0	i, see, when, we, finish, we, have, load, of, loan, to, pay
0	hi, wk, been, ok, on, hols, now, yes, on, for, a, bit, of, a, run, forgot, that, i, have, hairdresser, appointment, at, four, so, need, to, get, home, n, shower, beforehand, doe, that, cause, prob, for, u
0	i, see, a, cup, of, coffee, animation
0	please, dont, text, me, anymore, i, have, nothing, else, to, say
0	okay, name, ur, price, a, long, a, it, legal, wen, can, i, pick, them, up, y, u, ave, x, am, xx
0	im, still, looking, for, a, car, to, buy, and, have, not, gone, the, driving, test, yet
0	a, per, your, request, melle, melle, oru, minnaminunginte, nurungu, vettam, ha, been, set, a, your, callertune, for, all, caller, press, to, copy, your, friend, callertune
0	wow, youre, right, i, didnt, mean, to, do, that, i, guess, once, i, gave, up, on, boston, men, and, changed, my, search, location, to, nyc, something, changed, cuz, on, my, signin, page, it, still, say, boston
0	umma, my, life, and, vava, umma, love, you, lot, dear
0	thanks, a, lot, for, your, wish, on, my, birthday, thanks, you, for, making, my, birthday, truly, memorable
0	aight, ill, hit, you, up, when, i, get, some, cash
0	how, would, my, ip, address, test, that, considering, my, computer, isnt, a, minecraft, server
0	i, know, grumpy, old, people, my, mom, wa, like, you, better, not, be, lying, then, again, i, am, always, the, one, to, play, joke
0	dont, worry, i, guess, he, busy
0	what, is, the, plural, of, the, noun, research
0	going, for, dinnermsg, you, after
0	im, ok, wif, it, co, i, like, try, new, thing, but, i, scared, u, dun, like, mah, co, u, said, not, too, loud
0	wa, ur, openin, sentence, very, formal, anyway, im, fine, too, juz, tt, im, eatin, too, much, n, puttin, on, weighthaha, so, anythin, special, happened
0	a, i, entered, my, cabin, my, pa, said, happy, bday, bos, i, felt, special, she, askd, me, lunch, after, lunch, she, invited, me, to, her, apartment, we, went, there
0	goodo, yes, we, must, speak, friday, eggpotato, ratio, for, tortilla, needed
0	hmmmy, uncle, just, informed, me, that, he, paying, the, school, directly, so, pls, buy, food
0	here, is, my, new, address, applespairsall, that, malarky
0	i, am, going, to, sao, mu, today, will, be, done, only, at
0	predict, wat, time, ll, finish, buying
0	good, stuff, will, do
0	just, so, that, you, knowyetunde, hasnt, sent, money, yet, i, just, sent, her, a, text, not, to, bother, sending, so, it, over, you, dont, have, to, involve, yourself, in, anything, i, shouldnt, have, imposed, anything, on, you, in, the, first, place, so, for, that, i, apologise
0	are, you, there, in, room
0	hey, girl, how, r, u, hope, u, r, well, me, an, del, r, bak, again, long, time, no, c, give, me, a, call, sum, time, from, lucyxx
0	kkhow, much, doe, it, cost
0	im, home
0	dear, will, call, tmorrowpls, accomodate
0	first, answer, my, question
0	i, only, haf, msn, it
0	he, is, there, you, call, and, meet, him
0	no, no, i, will, check, all, room, befor, activity
0	got, c, i, lazy, to, type, i, forgot, in, lect, i, saw, a, pouch, but, like, not, v, nice
0	k, text, me, when, youre, on, the, way
0	sir, waiting, for, your, mail
0	a, swt, thought, nver, get, tired, of, doing, little, thing, lovable, person, cozsomtimes, those, little, thing, occupy, d, biggest, part, in, their, heart, gud, ni
0	i, know, you, are, can, you, pls, open, the, back
0	yes, see, ya, not, on, the, dot
0	whats, the, staff, name, who, is, taking, class, for, u
0	ummmawill, call, after, check, inour, life, will, begin, from, qatar, so, pls, pray, very, hard
0	ki, deleted, my, contact, that, why
0	sindu, got, job, in, birla, soft
0	the, wine, is, flowing, and, im, i, have, nevering
0	yup, i, thk, cine, is, better, co, no, need, go, down, plaza, mah
0	ok, ur, typical, reply
0	a, per, your, request, melle, melle, oru, minnaminunginte, nurungu, vettam, ha, been, set, a, your, callertune, for, all, caller, press, to, copy, your, friend, callertune
0	you, are, everywhere, dirt, on, the, floor, the, window, even, on, my, shirt, and, sometimes, when, i, open, my, mouth, you, are, all, that, come, flowing, out, i, dream, of, my, world, without, you, then, half, my, chore, are, out, too, a, time, of, joy, for, me, lot, of, tv, show, ill, see, but, i, guess, like, all, thing, you, just, must, exist, like, rain, hail, and, mist, and, when, my, time, here, is, done, you, and, i, become, one
0	aaooooright, are, you, at, work
0	im, leaving, my, house, now
0	hello, my, love, what, are, you, doing, did, you, get, to, that, interview, today, are, you, you, happy, are, you, being, a, good, boy, do, you, think, of, meare, you, missing, me
0	keep, yourself, safe, for, me, because, i, need, you, and, i, miss, you, already, and, i, envy, everyone, that, see, you, in, real, life
0	new, car, and, house, for, my, parentsi, have, only, new, job, in, hand
0	im, so, in, love, with, you, im, excited, each, day, i, spend, with, you, you, make, me, so, happy
0	i, place, all, ur, point, on, e, culture, module, already
0	hi, frnd, which, is, best, way, to, avoid, missunderstding, wit, our, beloved, one
0	great, escape, i, fancy, the, bridge, but, need, her, lager, see, you, tomo
0	yes, it, completely, in, out, of, formclark, also, utter, waste
0	sir, i, need, axis, bank, account, no, and, bank, address
0	hmmm, thk, sure, got, time, to, hop, ard, ya, can, go, free, abt, muz, call, u, to, discus, liao
0	what, time, you, coming, down, later
0	bloody, hell, cant, believe, you, forgot, my, surname, mr, ill, give, u, a, clue, it, spanish, and, begin, with, m
0	well, im, gonna, finish, my, bath, now, have, a, goodfine, night
0	let, me, know, when, youve, got, the, money, so, carlos, can, make, the, call
0	u, still, going, to, the, mall
0	turn, out, my, friend, are, staying, for, the, whole, show, and, wont, be, back, til, ltgt, so, feel, free, to, go, ahead, and, smoke, that, ltgt, worth
0	text, her, if, she, doesnt, reply, let, me, know, so, i, can, have, her, log, in
0	hi, you, just, spoke, to, maneesha, v, wed, like, to, know, if, you, were, satisfied, with, the, experience, reply, toll, free, with, yes, or, no
0	you, lifted, my, hope, with, the, offer, of, money, i, am, in, need, especially, when, the, end, of, the, month, approach, and, it, hurt, my, studying, anyways, have, a, gr, weekend
0	lol, no, u, can, trust, me
0	ok, i, am, a, gentleman, and, will, treat, you, with, dignity, and, respect
0	he, will, you, guy, close
0	going, on, nothing, greatbye
0	hello, handsome, are, you, finding, that, job, not, being, lazy, working, towards, getting, back, that, net, for, mummy, wheres, my, boytoy, now, doe, he, miss, me
0	haha, awesome, be, there, in, a, minute
0	have, you, got, xmas, radio, time, if, not, i, will, get, it, now
0	i, jus, reached, home, i, go, bathe, first, but, my, si, using, net, tell, u, when, she, finish, k
0	im, sorry, ive, joined, the, league, of, people, that, dont, keep, in, touch, you, mean, a, great, deal, to, me, you, have, been, a, friend, at, all, time, even, at, great, personal, cost, do, have, a, great, week
0	hi, finally, i, completed, the, course
0	it, will, stop, on, itself, i, however, suggest, she, stay, with, someone, that, will, be, able, to, give, or, for, every, stool
0	how, are, you, doing, hope, youve, settled, in, for, the, new, school, year, just, wishin, you, a, gr, day
0	gud, mrng, dear, hav, a, nice, day
0	did, u, got, that, person, story
0	is, your, hamster, dead, hey, so, tmr, i, meet, you, at, pm, orchard, mrt
0	hi, it, kate, how, is, your, evening, i, hope, i, can, see, you, tomorrow, for, a, bit, but, i, have, to, bloody, babyjontet, txt, back, if, u, can, xxx
0	found, it, enc, ltgt, where, you, at
0	i, sent, you, ltgt, buck
0	hello, darlin, ive, finished, college, now, so, txt, me, when, u, finish, if, u, can, love, kate, xxx
0	your, account, ha, been, refilled, successfully, by, inr, ltdecimalgt, your, keralacircle, prepaid, account, balance, is, r, ltdecimalgt, your, transaction, id, is, kr, ltgt
0	goodmorning, sleeping, ga
0	u, call, me, alter, at, ok
0	say, until, like, dat, i, dun, buy, ericsson, oso, cannot, oredi, lar
0	a, i, entered, my, cabin, my, pa, said, happy, bday, bos, i, felt, special, she, askd, me, lunch, after, lunch, she, invited, me, to, her, apartment, we, went, there
0	aight, yo, dat, straight, dogg
0	you, please, give, u, connection, today, itself, before, ltdecimalgt, or, refund, the, bill
0	both, i, shoot, big, load, so, get, ready
0	whats, up, bruv, hope, you, had, a, great, break, do, have, a, rewarding, semester
0	home, so, we, can, always, chat
0	kkgoodstudy, well
0	yup, how, noe, leh
0	sound, great, are, you, home, now
0	finally, the, match, heading, towards, draw, a, your, prediction
0	tired, i, havent, slept, well, the, past, few, night
0	easy, ahsen, got, selected, mean, it, good
0	i, have, to, take, exam, with, march
0	yeah, you, should, i, think, you, can, use, your, gt, atm, now, to, register, not, sure, but, if, there, anyway, i, can, help, let, me, know, but, when, you, do, be, sure, you, are, ready
0	ok, no, prob, take, ur, time
0	there, is, o, called, ubandu, which, will, run, without, installing, in, hard, diskyou, can, use, that, o, to, copy, the, important, file, in, system, and, give, it, to, repair, shop
0	sorry, ill, call, later
0	u, say, leh, of, course, nothing, happen, lar, not, say, v, romantic, jus, a, bit, only, lor, i, thk, e, nite, scenery, not, so, nice, leh
0	would, really, appreciate, if, you, call, me, just, need, someone, to, talk, to
0	hey, company, elama, po, mudyadhu
0	life, is, more, strict, than, teacher, bcoz, teacher, teach, lesson, amp, then, conduct, exam, but, life, first, conduct, exam, amp, then, teach, lesson, happy, morning
0	dear, good, morning, now, only, i, am, up
0	get, down, in, gandhipuram, and, walk, to, cross, cut, road, right, side, ltgt, street, road, and, turn, at, first, right
0	dear, we, are, going, to, our, rubber, place
0	sorry, battery, died, yeah, im, here
0	yeshere, tv, is, always, available, in, work, place
0	i, have, printed, it, oh, so, ltgt, come, upstairs
0	or, ill, be, a, little, closer, like, at, the, bus, stop, on, the, same, street
0	where, are, youwhen, wil, you, reach, here
0	new, theory, argument, win, d, situation, but, loses, the, person, so, dont, argue, with, ur, friend, just, kick, them, amp, say, im, always, correct
0	tomarrow, final, hearing, on, my, laptop, case, so, i, cant
0	pleassssssseeeeee, tel, me, v, avent, done, sportsx
0	okay, no, no, just, shining, on, that, wa, meant, to, be, signing, but, that, sound, better
0	although, i, told, u, dat, im, into, baig, face, watch, now, but, i, really, like, e, watch, u, gave, co, it, fr, u, thanx, everything, dat, uve, done, today, im, touched
0	u, dont, remember, that, old, commercial
0	too, late, i, said, i, have, the, website, i, didnt, i, have, or, dont, have, the, slipper
0	i, asked, you, to, call, him, now, ok
0	kallis, wont, bat, in, nd, inning
0	it, didnt, work, again, oh, ok, goodnight, then, ill, fix, and, have, it, ready, by, the, time, you, wake, up, you, are, very, dearly, missed, have, a, good, night, sleep
0	ranjith, cal, drpd, deeraj, and, deepak, min, hold
0	wen, ur, lovable, bcums, angry, wid, u, dnt, take, it, seriously, coz, being, angry, is, d, most, childish, n, true, way, of, showing, deep, affection, care, n, luv, kettoda, manda, have, nice, day, da
0	what, you, doinghow, are, you
0	ups, which, is, day, also, and, the, shipping, company, that, take, wks, the, other, way, is, usps, which, take, a, week, but, when, it, get, to, lag, you, may, have, to, bribe, nipost, to, get, your, stuff
0	im, back, lemme, know, when, youre, ready
0	dont, necessarily, expect, it, to, be, done, before, you, get, back, though, because, im, just, now, headin, out
0	mmm, so, yummy, babe, nice, jolt, to, the, suzy
0	where, are, you, lover, i, need, you
0	im, parked, next, to, a, mini, when, are, you, coming, in, today, do, you, think
0	yup
0	anyway, im, going, shopping, on, my, own, now, co, my, si, not, done, yet, dun, disturb, u, liao
0	my, no, in, luton, ring, me, if, ur, around, h
0	why, you, dint, come, with, u
0	same, wana, plan, a, trip, sometme, then
0	not, sure, yet, still, trying, to, get, a, hold, of, him
0	the, evo, i, just, had, to, download, flash, jealous
0	come, to, mu, were, sorting, out, our, narcotic, situation
0	night, ha, ended, for, another, day, morning, ha, come, in, a, special, way, may, you, smile, like, the, sunny, ray, and, leaf, your, worry, at, the, blue, blue, bay
0	usf, i, guess, might, a, well, take, car
0	no, objection, my, bf, not, coming
0	thanx
0	tell, rob, to, mack, his, gf, in, the, theater
0	awesome, ill, see, you, in, a, bit
0	just, sent, it, so, what, type, of, food, do, you, like
0	all, done, all, handed, in, celebration, in, full, swing, yet
0	you, got, called, a, tool
0	wen, u, miss, someone, the, person, is, definitely, special, for, u, but, if, the, person, is, so, special, why, to, miss, them, just, keepintouch, gdeve
0	ok, i, asked, for, money, how, far
0	okie
0	yeah, i, think, my, usual, guy, still, passed, out, from, last, night, if, you, get, ahold, of, anybody, let, me, know, and, ill, throw, down
0	k, i, might, come, by, tonight, then, if, my, class, let, out, early
0	ok
0	hi, baby, im, cruisin, with, my, girl, friend, what, r, u, up, give, me, a, call, in, and, hour, at, home, if, thats, alright, or, fone, me, on, this, fone, now, love, jenny, xxx
0	my, life, mean, a, lot, to, me, not, because, i, love, my, life, but, because, i, love, the, people, in, my, life, the, world, call, them, friend, i, call, them, my, world, ge
0	dearshall, mail, tonitebusy, in, the, streetshall, update, you, tonitethings, are, looking, okvarunnathu, edukkukayee, raksha, ollubut, a, good, one, in, real, sense
0	hey, you, told, your, name, to, gautham, ah
0	haf, u, found, him, i, feel, so, stupid, da, v, cam, wa, working
0	oops, got, that, bit
0	are, you, this, much, buzy
0	i, accidentally, deleted, the, message, resend, please
0	unless, it, a, situation, where, you, go, gurl, would, be, more, appropriate
0	hurt, me, tease, me, make, me, cry, but, in, the, end, of, my, life, when, i, die, plz, keep, one, rose, on, my, grave, and, say, stupid, i, miss, u, have, a, nice, day, bslvyl
0	i, cant, pick, the, phone, right, now, pls, send, a, message
0	need, a, coffee, run, tomocant, believe, it, that, time, of, week, already
0	awesome, i, remember, the, last, time, we, got, somebody, high, for, the, first, time, with, diesel, v
0	shit, that, is, really, shocking, and, scary, cant, imagine, for, a, second, def, up, for, night, out, do, u, think, there, is, somewhere, i, could, crash, for, night, save, on, taxi
0	oh, and, by, the, way, you, do, have, more, food, in, your, fridge, want, to, go, out, for, a, meal, tonight
0	he, is, a, womdarfull, actor
0	yup, from, what, i, remb, i, think, should, be, can, book
0	jos, ask, if, u, wana, meet, up
0	lol, yes, our, friendship, is, hanging, on, a, thread, cause, u, wont, buy, stuff
0	where, are, the, garage, key, they, arent, on, the, bookshelf
0	today, is, accept, dayu, accept, me, a, brother, sister, lover, dear, best, clos, lvblefrnd, jstfrnd, cutefrnd, lifpartnr, belovd, swtheart, bstfrnd, no, rply, mean, enemy
0	he, say, hell, give, me, a, call, when, his, friend, got, the, money, but, that, he, definitely, buying, before, the, end, of, the, week
0	hi, the, way, i, wa, with, u, day, is, the, normal, waythis, is, the, real, me, ur, uniquei, hope, i, know, u, the, rest, of, mylife, hope, u, find, wot, wa, lost
0	you, made, my, day, do, have, a, great, day, too
0	kkadvance, happy, pongal
0	hmmm, guess, we, can, go, kb, n, power, yoga, haha, dunno, we, can, tahan, power, yoga, anot, thk, got, lo, oso, forgot, liao
0	not, really, dude, have, no, friend, im, afraid
0	coffee, cake, i, guess
0	merry, christmas, to, you, too, babe, i, love, ya, kiss
0	hey, why, dont, we, just, go, watch, x, men, and, have, lunch, haha
0	cud, u, tell, ppl, im, gona, b, a, bit, l, co, bus, hav, gon, past, co, they, were, full, im, still, waitin, pete, x
0	that, would, be, great, well, be, at, the, guild, could, meet, on, bristol, road, or, somewhere, will, get, in, touch, over, weekend, our, plan, take, flight, have, a, good, week
0	no, problem, how, are, you, doing
0	no, callsmessagesmissed, call
0	hi, dahow, is, the, today, class
0	id, say, thats, a, good, sign, but, well, you, know, my, track, record, at, reading, woman
0	cool, text, me, when, youre, parked
0	im, reading, the, text, i, just, sent, you, it, meant, to, be, a, joke, so, read, it, in, that, light
0	kkapo, kgood, movie
0	maybe, i, could, get, book, out, tomo, then, return, it, immediately, or, something
0	any, chance, you, might, have, had, with, me, evaporated, a, soon, a, you, violated, my, privacy, by, stealing, my, phone, number, from, your, employer, paperwork, not, cool, at, all, please, do, not, contact, me, again, or, i, will, report, you, to, your, supervisor
0	tadaaaaa, i, am, home, babe, are, you, still, up
0	cool, so, how, come, you, havent, been, wined, and, dined, before
0	just, sleepingand, surfing
0	sorry, ill, call, later
0	u, calling, me, right, call, my, hand, phone
0	ok, thats, great, thanx, a, lot
0	i, take, it, the, post, ha, come, then, you, must, have, s, of, text, now, happy, reading, my, one, from, wiv, hello, caroline, at, the, end, is, my, favourite, bless, him
0	where, u, been, hiding, stranger
0	am, not, interested, to, do, like, that
0	my, sister, cleared, two, round, in, birla, soft, yesterday
0	gudnitetcpractice, going, on
0	dis, is, yijue, i, jus, saw, ur, mail, in, case, huiming, havent, sent, u, my, num, dis, is, my, num
0	one, small, prestige, problem, now
0	just, checking, in, on, you, really, do, miss, seeing, jeremiah, do, have, a, great, month
0	nah, cant, help, you, there, ive, never, had, an, iphone
0	if, youre, not, in, my, car, in, an, hour, and, a, half, im, going, apeshit
0	today, is, sorry, day, if, ever, i, wa, angry, with, you, if, ever, i, misbehaved, or, hurt, you, plz, plz, just, slap, urself, bcoz, it, ur, fault, im, basically, good
0	yo, you, guy, ever, figure, out, how, much, we, need, for, alcohol, jay, and, i, are, trying, to, figure, out, how, much, we, can, safely, spend, on, weed
0	ltgt, ish, minute, wa, minute, ago, wtf
0	thank, you, for, callingforgot, to, say, happy, onam, to, you, sirjii, am, fine, here, and, remembered, you, when, i, met, an, insurance, personmeet, you, in, qatar, insha, allahrakhesh, ex, tata, aig, who, joined, tisscotayseer
0	im, an, actor, when, i, work, i, work, in, the, evening, and, sleep, late, since, im, unemployed, at, the, moment, i, always, sleep, late, when, youre, unemployed, every, day, is, saturday
0	hello, just, got, here, st, andrewsboy, it, a, long, way, it, cold, i, will, keep, you, posted
0	ha, ha, cool, cool, chikku, chikkudb
0	oh, ok, no, prob
0	check, audreys, status, right, now
0	busy, here, trying, to, finish, for, new, year, i, am, looking, forward, to, finally, meeting, you
0	good, afternoon, sunshine, how, dawn, that, day, are, we, refreshed, and, happy, to, be, alive, do, we, breathe, in, the, air, and, smile, i, think, of, you, my, love, a, always
0	well, i, know, z, will, take, care, of, me, so, no, worry
0	wat, uniform, in, where, get
0	cool, text, me, when, youre, ready
0	hello, my, boytoy, geeee, i, miss, you, already, and, i, just, woke, up, i, wish, you, were, here, in, bed, with, me, cuddling, me, i, love, you
0	i, will, spoil, you, in, bed, a, well
0	im, going, for, bath, will, msg, you, next, ltgt, min
0	i, cant, keep, talking, to, people, if, am, not, sure, i, can, pay, them, if, they, agree, to, price, so, pls, tell, me, what, you, want, to, really, buy, and, how, much, you, are, willing, to, pay
0	can, you, say, what, happen
0	you, could, have, seen, mei, didt, recognise, you, face
0	well, there, not, a, lot, of, thing, happening, in, lindsay, on, new, year, sigh, some, bar, in, ptbo, and, the, blue, heron, ha, something, going
0	keep, my, payasam, there, if, rinu, brings
0	i, taught, that, ranjith, sir, called, me, so, only, i, sm, like, that, becaus, he, verifying, about, project, prabu, told, today, so, only, pa, dont, mistake, me
0	i, guess, thats, why, you, re, worried, you, must, know, that, there, a, way, the, body, repair, itself, and, im, quite, sure, you, shouldnt, worry, well, take, it, slow, first, the, test, they, will, guide, when, your, ovulation, is, then, just, relax, nothing, youve, said, is, a, reason, to, worry, but, ill, keep, on, followin, you, up
0	yeah, sure, give, me, a, couple, minute, to, track, down, my, wallet
0	hey, leave, it, not, a, big, deal, take, care
0	hey, i, will, be, late, ah, meet, you, at
0	it, took, mr, owl, lick
0	customer, place, i, will, call, you
0	mm, that, time, you, dont, like, fun
0	yup, having, my, lunch, buffet, now, u, eat, already
0	huh, so, late, fr, dinner
0	hey, so, this, sat, are, we, going, for, the, intro, pilate, only, or, the, kickboxing, too
0	morning, only, i, can, ok
0	yes, i, think, so, i, am, in, office, but, my, lap, is, in, room, i, think, thats, on, for, the, last, few, day, i, didnt, shut, that, down
0	pick, you, up, bout, ish, what, time, are, and, that, going
0	from, here, after, the, performance, award, is, calculated, every, two, monthnot, for, current, one, month, period
0	wa, actually, sleeping, and, still, might, when, u, call, back, so, a, text, is, gr, you, rock, si, will, send, u, a, text, wen, i, wake
0	you, are, always, putting, your, business, out, there, you, put, picture, of, your, as, on, facebook, you, are, one, of, the, most, open, people, ive, ever, met, why, would, i, think, a, picture, of, your, room, would, hurt, you, make, you, feel, violated
0	good, evening, sir, al, salam, wahleykkumsharing, a, happy, newsby, the, grace, of, god, i, got, an, offer, from, tayseertissco, and, i, joinedhope, you, are, fineinshah, allahmeet, you, sometimerakheshvisitor, from, india
0	hmmmkbut, i, want, to, change, the, field, quickly, dai, wanna, get, system, administrator, or, network, administrator
0	dear, how, is, chechi, did, you, talk, to, her
0	the, hair, cream, ha, not, been, shipped
0	none, of, thats, happening, til, you, get, here, though
0	yep, the, great, loxahatchee, xmas, tree, burning, of, ltgt, start, in, an, hour
0	haha, get, used, to, driving, to, usf, man, i, know, a, lot, of, stoner
0	all, wa, well, until, slightly, disastrous, class, this, pm, with, my, fav, darling, hope, day, off, ok, coffee, wld, be, good, a, cant, stay, late, tomorrow, same, time, place, a, always
0	hello, good, week, fancy, a, drink, or, something, later
0	headin, towards, busetop
0	messagesome, text, missing, sendername, missing, number, missing, sentdate, missing, missing, u, a, lot, thats, y, everything, is, missing, sent, via, fullonsmscom
0	come, by, our, room, at, some, point, so, we, can, iron, out, the, plan, for, this, weekend
0	co, i, want, it, to, be, your, thing
0	okies, ill, go, yan, jiu, too, we, can, skip, ard, oso, go, cine, den, go, mrt, one, blah, blah, blah
0	bring, home, some, wendy, d
0	whatsup, there, dont, u, want, to, sleep
0	alright, i, have, a, new, goal, now
0	alright, ill, head, out, in, a, few, minute, text, me, where, to, meet, you
0	yesfrom, last, week, itself, im, taking, live, call
0	siva, is, in, hostel, aha
0	send, this, to, ur, friend, and, receive, something, about, ur, voice, how, is, my, speaking, expression, childish, naughty, sentiment, rowdy, ful, of, attitude, romantic, shy, attractive, funny, ltgt, irritating, ltgt, lovable, reply, me
0	ok, shell, be, ok, i, guess
0	aathiwhere, are, you, dear
0	any, pain, on, urination, any, thing, else
0	at, esplanade, do, mind, giving, me, a, lift, co, i, got, no, car, today
